"Data","Municipio","Confirmados","Ultimo_Confirmado_Por_100k_habitantes","Novos_Confirmados_Dia","Mortos","Novos_Mortos_Dia","Ultimo_Rate_Mortos","is_repeated","Regiao","Latitude","Longitude","Area","Populacao","Densidade_Demografica","Tx_Geomet_Cresc_Anual_Popul_2010_2020","Grau_Urbanizacao","Ind_Envelhecimento","Popul_Menos_15Anos","Popul_60Anos_Mais","Razao_Sexos","Ind_Isolamento(%)","Total_Leitos_UTI_Adulto","Total_Leitos_UTI_Pediatrica","Total_SUS","Total_SUS_Pediatrica"
"01/03/2020","São Paulo",2,"0.01632",0,0,0,0.0,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0,957,20,20,0
"01/04/2020","Arujá",2,"222.658",0,0,0,0.0,"False","Leste",-23.397,-46.3204,96.17,89744,933.18,1.84,96.31,55.76,21.53,12.01,97.25,55,0,0,0,0
"01/04/2020","Barueri",21,"765.915",1,0,0,0.0,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,50,0,0,0,0
"01/04/2020","Caieiras",11,"1.084.064",2,1,0,0.0909,"False","Norte",-23.3612,-46.7402,97.64,100612,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,55,0,0,0,0
"01/04/2020","Cajamar",1,"130.207",0,0,0,0.0,"False","Norte",-23.355,-46.8789,131.39,77627,590.81,1.95,98.82,44.85,22.09,9.91,99.14,58,0,0,0,0
"01/04/2020","Carapicuíba",7,"174.595",1,0,0,0.0,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,57,3,0,0,0
"01/04/2020","Cotia",21,"842.663",9,2,2,0.0952,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,58,0,0,0,0
"01/04/2020","Diadema",8,"188.731",3,0,0,0.0,"False","Sudeste",-23.6817,-46.6203,30.73,404477,13162.28,0.47,100.0,56.47,20.92,11.81,93.69,57,20,0,0,0
"01/04/2020","Embu das Artes",8,"292.263",1,1,0,0.125,"False","Sudoeste",-23.6515,-46.8522,70.4,27079,3846.45,1.22,100.0,47.99,22.81,10.95,94.56,56,0,0,0,0
"01/04/2020","Ferraz de Vasconcelos",9,"463.258",4,0,0,0.0,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,55,0,0,0,0
"01/04/2020","Franco da Rocha",4,"258.918",1,0,0,0.0,"False","Norte",-23.3234,-46.7295,132.78,152201,1146.26,1.48,92.13,53.96,20.81,11.23,103.63,55,0,0,0,0
"01/04/2020","Guarulhos",25,"181.267",4,2,0,0.08,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,55,23,2,0,0
"01/04/2020","Itapecerica da Serra",4,"22.767",1,0,0,0.0,"False","Sudoeste",-23.7154,-46.8526,150.74,169619,1125.24,1.08,99.17,48.05,22.36,10.74,99.46,60,0,0,0,0
"01/04/2020","Itapevi",6,"252.419",0,0,0,0.0,"False","Oeste",-23.5493,-46.9332,82.66,237714,2875.8,1.72,100.0,42.1,23.08,9.72,96.78,54,0,0,0,0
"01/04/2020","Itaquaquecetuba",3,"0.80902",2,0,0,0.0,"False","Leste",-23.4849,-46.3495,82.62,370589,4485.46,1.44,100.0,45.33,22.35,10.13,96.77,58,0,0,0,0
"01/04/2020","Jandira",2,"160.081",0,0,0,0.0,"False","Oeste",-23.528,-46.9028,17.45,123603,7083.27,1.34,100.0,52.93,20.51,10.85,95.76,56,0,0,0,0
"01/04/2020","Mairiporã",2,"199.643",0,0,0,0.0,"False","Norte",-23.3157,-46.5824,320.7,98622,307.52,2.02,92.18,72.45,18.48,13.39,100.69,60,0,0,0,0
"01/04/2020","Mauá",3,"0.63437",0,0,0,0.0,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,56,0,0,0,0
"01/04/2020","Mogi das Cruzes",11,"246.724",1,0,0,0.0,"False","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,57,0,0,0,0
"01/04/2020","Osasco",43,"615.677",10,2,0,0.0465,"False","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,56,30,0,0,0
"01/04/2020","Poá",1,"0.85141",0,0,0,0.0,"False","Leste",-23.5338,-46.3477,17.26,115538,6693.97,0.87,98.42,61.87,21.35,13.21,94.37,59,0,0,0,0
"01/04/2020","Ribeirão Pires",1,"0.81042",0,0,0,0.0,"False","Sudeste",-23.7082,-46.4042,99.08,118968,1200.73,0.52,100.0,92.74,17.61,16.33,95.64,65,0,0,0,0
"01/04/2020","Santa Isabel",1,"174.259",0,0,0,0.0,"False","Leste",-23.3158,-46.2254,363.33,55086,151.61,0.89,81.17,73.29,20.1,14.73,98.71,0,1,0,0,0
"01/04/2020","Santana de Parnaíba",18,"1.290.813",1,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,59,0,0,0,0
"01/04/2020","Santo André",51,"709.543",3,2,1,0.0392,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,57,30,0,0,0
"01/04/2020","Suzano",4,"134.392",3,1,1,0.25,"False","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,57,0,0,0,0
"01/04/2020","São Bernardo do Campo",52,"619.833",8,2,1,0.0385,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,55,119,10,0,0
"01/04/2020","São Caetano do Sul",32,"1.986.011",2,1,0,0.0312,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,56,30,4,0,0
"01/04/2020","São Paulo",2418,"1.973.552",533,144,23,0.0596,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,56,957,20,20,0
"01/04/2020","Taboão da Serra",22,"759.501",10,1,0,0.0455,"False","Sudoeste",-23.6229,-46.7817,20.39,283871,13922.07,1.52,100.0,52.19,22.08,11.52,92.35,55,0,0,0,0
"01/04/2020","Vargem Grande Paulista",2,"38.025",0,1,0,0.5,"False","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"02/03/2020","São Paulo",2,"0.01632",0,0,0,0.0,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0,957,20,20,0
"02/04/2020","Arujá",4,"445.315",2,1,1,0.25,"False","Leste",-23.397,-46.3204,96.17,89744,933.18,1.84,96.31,55.76,21.53,12.01,97.25,54,0,0,0,0
"02/04/2020","Barueri",26,"948.275",5,0,0,0.0,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,49,0,0,0,0
"02/04/2020","Caieiras",15,"1.478.269",4,1,0,0.0667,"False","Norte",-23.3612,-46.7402,97.64,100612,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,55,0,0,0,0
"02/04/2020","Cajamar",1,"130.207",0,0,0,0.0,"False","Norte",-23.355,-46.8789,131.39,77627,590.81,1.95,98.82,44.85,22.09,9.91,99.14,58,0,0,0,0
"02/04/2020","Carapicuíba",11,"274.364",4,1,1,0.0909,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,57,3,0,0,0
"02/04/2020","Cotia",23,"922.916",2,2,0,0.087,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,60,0,0,0,0
"02/04/2020","Diadema",0,"",-8,0,0,0.0,"False","Sudeste",-23.6817,-46.6203,30.73,404477,13162.28,0.47,100.0,56.47,20.92,11.81,93.69,57,20,0,0,0
"02/04/2020","Embu das Artes",14,"51.146",6,1,0,0.0714,"False","Sudoeste",-23.6515,-46.8522,70.4,27079,3846.45,1.22,100.0,47.99,22.81,10.95,94.56,56,0,0,0,0
"02/04/2020","Ferraz de Vasconcelos",12,"617.678",3,0,0,0.0,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,46,0,0,0,0
"02/04/2020","Francisco Morato",3,"170.606",3,1,1,0.3333,"False","Norte",-23.2794,-46.7448,49.0,174403,3559.24,1.23,99.8,46.83,22.9,10.72,98.05,52,0,0,0,0
"02/04/2020","Franco da Rocha",6,"388.377",2,0,0,0.0,"False","Norte",-23.3234,-46.7295,132.78,152201,1146.26,1.48,92.13,53.96,20.81,11.23,103.63,56,0,0,0,0
"02/04/2020","Guarulhos",35,"253.774",10,2,0,0.0571,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,55,23,2,0,0
"02/04/2020","Itapecerica da Serra",4,"22.767",0,0,0,0.0,"False","Sudoeste",-23.7154,-46.8526,150.74,169619,1125.24,1.08,99.17,48.05,22.36,10.74,99.46,59,0,0,0,0
"02/04/2020","Itapevi",6,"252.419",0,0,0,0.0,"False","Oeste",-23.5493,-46.9332,82.66,237714,2875.8,1.72,100.0,42.1,23.08,9.72,96.78,55,0,0,0,0
"02/04/2020","Itaquaquecetuba",5,"134.836",2,0,0,0.0,"False","Leste",-23.4849,-46.3495,82.62,370589,4485.46,1.44,100.0,45.33,22.35,10.13,96.77,58,0,0,0,0
"02/04/2020","Jandira",2,"160.081",0,0,0,0.0,"False","Oeste",-23.528,-46.9028,17.45,123603,7083.27,1.34,100.0,52.93,20.51,10.85,95.76,54,0,0,0,0
"02/04/2020","Mairiporã",3,"299.464",1,0,0,0.0,"False","Norte",-23.3157,-46.5824,320.7,98622,307.52,2.02,92.18,72.45,18.48,13.39,100.69,60,0,0,0,0
"02/04/2020","Mauá",7,"148.019",4,0,0,0.0,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,56,0,0,0,0
"02/04/2020","Mogi das Cruzes",13,"291.583",2,0,0,0.0,"False","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,58,0,0,0,0
"02/04/2020","Osasco",51,"730.222",8,3,1,0.0588,"False","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,56,30,0,0,0
"02/04/2020","Poá",2,"170.282",1,0,0,0.0,"False","Leste",-23.5338,-46.3477,17.26,115538,6693.97,0.87,98.42,61.87,21.35,13.21,94.37,60,0,0,0,0
"02/04/2020","Ribeirão Pires",2,"162.084",1,0,0,0.0,"False","Sudeste",-23.7082,-46.4042,99.08,118968,1200.73,0.52,100.0,92.74,17.61,16.33,95.64,63,0,0,0,0
"02/04/2020","Santa Isabel",1,"174.259",0,0,0,0.0,"False","Leste",-23.3158,-46.2254,363.33,55086,151.61,0.89,81.17,73.29,20.1,14.73,98.71,0,1,0,0,0
"02/04/2020","Santana de Parnaíba",20,"1.434.237",2,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,58,0,0,0,0
"02/04/2020","Santo André",59,"820.843",8,2,0,0.0339,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,56,30,0,0,0
"02/04/2020","Suzano",5,"16.799",1,1,0,0.2,"False","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,59,0,0,0,0
"02/04/2020","São Bernardo do Campo",59,"703.272",7,2,0,0.0339,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,55,119,10,0,0
"02/04/2020","São Caetano do Sul",33,"2.048.074",1,1,0,0.0303,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,56,30,4,0,0
"02/04/2020","São Paulo",2815,"229.758",397,164,20,0.0583,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,56,957,20,20,0
"02/04/2020","Taboão da Serra",29,"100.116",7,1,0,0.0345,"False","Sudoeste",-23.6229,-46.7817,20.39,283871,13922.07,1.52,100.0,52.19,22.08,11.52,92.35,55,0,0,0,0
"02/04/2020","Vargem Grande Paulista",3,"570.375",1,1,0,0.3333,"False","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"03/03/2020","São Paulo",2,"0.01632",0,0,0,0.0,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0,957,20,20,0
"03/04/2020","Arujá",4,"445.315",0,1,0,0.25,"False","Leste",-23.397,-46.3204,96.17,89744,933.18,1.84,96.31,55.76,21.53,12.01,97.25,55,0,0,0,0
"03/04/2020","Barueri",28,"1.021.219",2,1,1,0.0357,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,49,0,0,0,0
"03/04/2020","Caieiras",19,"1.872.475",4,1,0,0.0526,"False","Norte",-23.3612,-46.7402,97.64,100612,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,54,0,0,0,0
"03/04/2020","Cajamar",1,"130.207",0,0,0,0.0,"False","Norte",-23.355,-46.8789,131.39,77627,590.81,1.95,98.82,44.85,22.09,9.91,99.14,57,0,0,0,0
"03/04/2020","Carapicuíba",11,"274.364",0,1,0,0.0909,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,56,3,0,0,0
"03/04/2020","Cotia",27,"1.083.424",4,2,0,0.0741,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,57,0,0,0,0
"03/04/2020","Diadema",20,"471.827",20,1,1,0.05,"False","Sudeste",-23.6817,-46.6203,30.73,404477,13162.28,0.47,100.0,56.47,20.92,11.81,93.69,57,20,0,0,0
"03/04/2020","Embu das Artes",18,"657.592",4,1,0,0.0556,"False","Sudoeste",-23.6515,-46.8522,70.4,27079,3846.45,1.22,100.0,47.99,22.81,10.95,94.56,55,0,0,0,0
"03/04/2020","Ferraz de Vasconcelos",14,"720.624",2,0,0,0.0,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,48,0,0,0,0
"03/04/2020","Francisco Morato",7,"39.808",4,0,-1,0.0,"False","Norte",-23.2794,-46.7448,49.0,174403,3559.24,1.23,99.8,46.83,22.9,10.72,98.05,53,0,0,0,0
"03/04/2020","Franco da Rocha",6,"388.377",0,1,1,0.1667,"False","Norte",-23.3234,-46.7295,132.78,152201,1146.26,1.48,92.13,53.96,20.81,11.23,103.63,55,0,0,0,0
"03/04/2020","Guarulhos",52,"377.035",17,2,0,0.0385,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,54,23,2,0,0
"03/04/2020","Itapecerica da Serra",6,"341.505",2,1,1,0.1667,"False","Sudoeste",-23.7154,-46.8526,150.74,169619,1125.24,1.08,99.17,48.05,22.36,10.74,99.46,60,0,0,0,0
"03/04/2020","Itapevi",6,"252.419",0,0,0,0.0,"False","Oeste",-23.5493,-46.9332,82.66,237714,2875.8,1.72,100.0,42.1,23.08,9.72,96.78,55,0,0,0,0
"03/04/2020","Itaquaquecetuba",9,"242.705",4,0,0,0.0,"False","Leste",-23.4849,-46.3495,82.62,370589,4485.46,1.44,100.0,45.33,22.35,10.13,96.77,58,0,0,0,0
"03/04/2020","Jandira",2,"160.081",0,0,0,0.0,"False","Oeste",-23.528,-46.9028,17.45,123603,7083.27,1.34,100.0,52.93,20.51,10.85,95.76,55,0,0,0,0
"03/04/2020","Mairiporã",3,"299.464",0,0,0,0.0,"False","Norte",-23.3157,-46.5824,320.7,98622,307.52,2.02,92.18,72.45,18.48,13.39,100.69,62,0,0,0,0
"03/04/2020","Mauá",10,"211.456",3,0,0,0.0,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,56,0,0,0,0
"03/04/2020","Mogi das Cruzes",16,"358.872",3,1,1,0.0625,"False","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,57,0,0,0,0
"03/04/2020","Osasco",57,"81.613",6,3,0,0.0526,"False","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,56,30,0,0,0
"03/04/2020","Poá",3,"255.423",1,0,0,0.0,"False","Leste",-23.5338,-46.3477,17.26,115538,6693.97,0.87,98.42,61.87,21.35,13.21,94.37,59,0,0,0,0
"03/04/2020","Ribeirão Pires",4,"324.167",2,0,0,0.0,"False","Sudeste",-23.7082,-46.4042,99.08,118968,1200.73,0.52,100.0,92.74,17.61,16.33,95.64,59,0,0,0,0
"03/04/2020","Santa Isabel",1,"174.259",0,0,0,0.0,"False","Leste",-23.3158,-46.2254,363.33,55086,151.61,0.89,81.17,73.29,20.1,14.73,98.71,0,1,0,0,0
"03/04/2020","Santana de Parnaíba",22,"157.766",2,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,58,0,0,0,0
"03/04/2020","Santo André",70,"973.882",11,2,0,0.0286,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,56,30,0,0,0
"03/04/2020","Suzano",6,"201.588",1,1,0,0.1667,"False","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,58,0,0,0,0
"03/04/2020","São Bernardo do Campo",70,"83.439",11,4,2,0.0571,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,55,119,10,0,0
"03/04/2020","São Caetano do Sul",36,"2.234.262",3,1,0,0.0278,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,55,30,4,0,0
"03/04/2020","São Paulo",3202,"2.613.446",387,186,22,0.0581,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,56,957,20,20,0
"03/04/2020","Taboão da Serra",34,"1.173.774",5,1,0,0.0294,"False","Sudoeste",-23.6229,-46.7817,20.39,283871,13922.07,1.52,100.0,52.19,22.08,11.52,92.35,54,0,0,0,0
"03/04/2020","Vargem Grande Paulista",4,"7.605",1,1,0,0.25,"False","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"04/03/2020","São Paulo",3,"0.02449",1,0,0,0.0,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0,957,20,20,0
"04/04/2020","Arujá",5,"556.644",1,1,0,0.2,"False","Leste",-23.397,-46.3204,96.17,89744,933.18,1.84,96.31,55.76,21.53,12.01,97.25,61,0,0,0,0
"04/04/2020","Barueri",29,"1.057.692",1,1,0,0.0345,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,53,0,0,0,0
"04/04/2020","Caieiras",19,"1.872.475",0,1,0,0.0526,"False","Norte",-23.3612,-46.7402,97.64,100612,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,60,0,0,0,0
"04/04/2020","Cajamar",1,"130.207",0,0,0,0.0,"False","Norte",-23.355,-46.8789,131.39,77627,590.81,1.95,98.82,44.85,22.09,9.91,99.14,62,0,0,0,0
"04/04/2020","Carapicuíba",11,"274.364",0,1,0,0.0909,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,60,3,0,0,0
"04/04/2020","Cotia",28,"112.355",1,2,0,0.0714,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,62,0,0,0,0
"04/04/2020","Diadema",23,"542.601",3,1,0,0.0435,"False","Sudeste",-23.6817,-46.6203,30.73,404477,13162.28,0.47,100.0,56.47,20.92,11.81,93.69,61,20,0,0,0
"04/04/2020","Embu das Artes",19,"694.125",1,1,0,0.0526,"False","Sudoeste",-23.6515,-46.8522,70.4,27079,3846.45,1.22,100.0,47.99,22.81,10.95,94.56,59,0,0,0,0
"04/04/2020","Ferraz de Vasconcelos",15,"772.097",1,0,0,0.0,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,51,0,0,0,0
"04/04/2020","Francisco Morato",8,"454.949",1,1,1,0.125,"False","Norte",-23.2794,-46.7448,49.0,174403,3559.24,1.23,99.8,46.83,22.9,10.72,98.05,56,0,0,0,0
"04/04/2020","Franco da Rocha",7,"453.107",1,1,0,0.1429,"False","Norte",-23.3234,-46.7295,132.78,152201,1146.26,1.48,92.13,53.96,20.81,11.23,103.63,58,0,0,0,0
"04/04/2020","Guarulhos",62,"449.542",10,5,3,0.0806,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,59,23,2,0,0
"04/04/2020","Itapecerica da Serra",9,"512.257",3,1,0,0.1111,"False","Sudoeste",-23.7154,-46.8526,150.74,169619,1125.24,1.08,99.17,48.05,22.36,10.74,99.46,63,0,0,0,0
"04/04/2020","Itapevi",7,"294.489",1,1,1,0.1429,"False","Oeste",-23.5493,-46.9332,82.66,237714,2875.8,1.72,100.0,42.1,23.08,9.72,96.78,58,0,0,0,0
"04/04/2020","Itaquaquecetuba",10,"269.672",1,0,0,0.0,"False","Leste",-23.4849,-46.3495,82.62,370589,4485.46,1.44,100.0,45.33,22.35,10.13,96.77,59,0,0,0,0
"04/04/2020","Jandira",2,"160.081",0,0,0,0.0,"False","Oeste",-23.528,-46.9028,17.45,123603,7083.27,1.34,100.0,52.93,20.51,10.85,95.76,59,0,0,0,0
"04/04/2020","Mairiporã",4,"399.285",1,1,1,0.25,"False","Norte",-23.3157,-46.5824,320.7,98622,307.52,2.02,92.18,72.45,18.48,13.39,100.69,66,0,0,0,0
"04/04/2020","Mauá",15,"317.184",5,0,0,0.0,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,59,0,0,0,0
"04/04/2020","Mogi das Cruzes",17,"381.301",1,1,0,0.0588,"False","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,60,0,0,0,0
"04/04/2020","Osasco",62,"887.721",5,2,-1,0.0323,"False","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,59,30,0,0,0
"04/04/2020","Poá",3,"255.423",0,0,0,0.0,"False","Leste",-23.5338,-46.3477,17.26,115538,6693.97,0.87,98.42,61.87,21.35,13.21,94.37,62,0,0,0,0
"04/04/2020","Ribeirão Pires",4,"324.167",0,0,0,0.0,"False","Sudeste",-23.7082,-46.4042,99.08,118968,1200.73,0.52,100.0,92.74,17.61,16.33,95.64,67,0,0,0,0
"04/04/2020","Santa Isabel",1,"174.259",0,0,0,0.0,"False","Leste",-23.3158,-46.2254,363.33,55086,151.61,0.89,81.17,73.29,20.1,14.73,98.71,0,1,0,0,0
"04/04/2020","Santana de Parnaíba",24,"1.721.084",2,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,62,0,0,0,0
"04/04/2020","Santo André",76,"1.057.357",6,3,1,0.0395,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,58,30,0,0,0
"04/04/2020","Suzano",8,"268.784",2,0,-1,0.0,"False","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,59,0,0,0,0
"04/04/2020","São Bernardo do Campo",77,"917.829",7,4,0,0.0519,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,58,119,10,0,0
"04/04/2020","São Caetano do Sul",38,"2.358.388",2,1,0,0.0263,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,57,30,4,0,0
"04/04/2020","São Paulo",3496,"2.853.406",294,212,26,0.0606,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,58,957,20,20,0
"04/04/2020","Taboão da Serra",39,"1.346.388",5,2,1,0.0513,"False","Sudoeste",-23.6229,-46.7817,20.39,283871,13922.07,1.52,100.0,52.19,22.08,11.52,92.35,57,0,0,0,0
"04/04/2020","Vargem Grande Paulista",4,"7.605",0,1,0,0.25,"False","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"05/03/2020","São Paulo",6,"0.04897",3,0,0,0.0,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,28,957,20,20,0
"05/04/2020","Arujá",6,"667.973",1,1,0,0.1667,"False","Leste",-23.397,-46.3204,96.17,89744,933.18,1.84,96.31,55.76,21.53,12.01,97.25,62,0,0,0,0
"05/04/2020","Barueri",30,"1.094.164",1,1,0,0.0333,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,55,0,0,0,0
"05/04/2020","Caieiras",20,"1.971.026",1,1,0,0.05,"False","Norte",-23.3612,-46.7402,97.64,100612,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,62,0,0,0,0
"05/04/2020","Cajamar",1,"130.207",0,0,0,0.0,"False","Norte",-23.355,-46.8789,131.39,77627,590.81,1.95,98.82,44.85,22.09,9.91,99.14,66,0,0,0,0
"05/04/2020","Carapicuíba",14,"349.191",3,1,0,0.0714,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,61,3,0,0,0
"05/04/2020","Cotia",29,"1.163.677",1,3,1,0.1034,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,62,0,0,0,0
"05/04/2020","Diadema",24,"566.193",1,1,0,0.0417,"False","Sudeste",-23.6817,-46.6203,30.73,404477,13162.28,0.47,100.0,56.47,20.92,11.81,93.69,62,20,0,0,0
"05/04/2020","Embu das Artes",20,"730.658",1,1,0,0.05,"False","Sudoeste",-23.6515,-46.8522,70.4,27079,3846.45,1.22,100.0,47.99,22.81,10.95,94.56,61,0,0,0,0
"05/04/2020","Ferraz de Vasconcelos",15,"772.097",0,0,0,0.0,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,59,0,0,0,0
"05/04/2020","Francisco Morato",8,"454.949",0,1,0,0.125,"False","Norte",-23.2794,-46.7448,49.0,174403,3559.24,1.23,99.8,46.83,22.9,10.72,98.05,58,0,0,0,0
